peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
房地产-房地产开发-房地产开发,600641,先导基电,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained because the company is misclassified and now has semiconductor equipment/materials exposure,"先导基电 is filed in a real-estate peer group, but the disclosed business scope and score evidence point to integrated-circuit equipment, electronic materials and semiconductor-related investment/exposure. It should be tracked as a semiconductor equipment/materials boundary case rather than rejected with property developers.","Watch. 先导基电: 先导基电 is filed in a real-estate peer group, but the disclosed business scope and score evidence point to integrated-circuit equipment, electronic materials and semiconductor-related investment/exposure. It should be tracked as a semiconductor equipment/materials boundary case rather than rejected with property developers. triage 80.05; moat 83.70; technology 98.00; market 78.04; quality 62.42; governance 71.48.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600641,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000863,三湘印象,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"三湘印象: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 三湘印象: 三湘印象: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.12; moat 31.22; technology 26.00; market 45.74; quality 40.52; governance 70.26.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000863,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600773,西藏城投,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"西藏城投: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 西藏城投: 西藏城投: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.89; moat 34.35; technology 26.00; market 44.46; quality 35.26; governance 68.70.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600773,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000608,*ST阳光,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST阳光: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST阳光: *ST阳光: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.78; moat 29.99; technology 26.00; market 41.84; quality 40.35; governance 69.74.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000608,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600658,电子城,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"电子城: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 电子城: 电子城: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.56; moat 31.72; technology 30.12; market 43.12; quality 28.59; governance 67.67.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600658,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600503,华丽家族,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"华丽家族: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 华丽家族: 华丽家族: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.47; moat 30.11; technology 22.47; market 43.07; quality 42.96; governance 70.63.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600503,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600716,凤凰股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"凤凰股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 凤凰股份: 凤凰股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.36; moat 30.60; technology 26.00; market 43.27; quality 29.65; governance 70.33.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600716,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,002305,*ST南置,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST南置: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST南置: *ST南置: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.17; moat 34.59; technology 26.00; market 43.07; quality 24.00; governance 68.56.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002305,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600159,大龙地产,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"大龙地产: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 大龙地产: 大龙地产: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.03; moat 30.98; technology 26.00; market 44.46; quality 34.86; governance 69.37.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600159,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600791,京能置业,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"京能置业: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 京能置业: 京能置业: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 35.02; moat 32.83; technology 26.00; market 47.42; quality 31.78; governance 66.19.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600791,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000838,*ST发展,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST发展: *ST发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 34.94; moat 29.62; technology 30.65; market 39.32; quality 36.07; governance 65.37.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000838,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000609,*ST中迪,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST中迪: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST中迪: *ST中迪: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 33.93; moat 29.25; technology 30.00; market 39.17; quality 26.94; governance 65.30.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000609,2026-06-10T00:00:00+00:00
